date,campaign_id,conversions,conversions_value,conversion_action_category,conversion_action_resource_name,rl_ingested_at
2024-10-30,20740837112,2.014678,145.32162352,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985635 UTC
2024-10-30,14989785082,0.879214,272.87285704,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985543 UTC
2024-10-30,20286492220,2.5,488.65,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985590 UTC
2024-10-30,1846934876,21.457744,2977.189286673,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985471 UTC
2024-10-30,20740837124,2.564252,339.054672437,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985681 UTC
2024-10-30,14989780057,1.0,241.44,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985520 UTC
2024-10-30,1846935299,26.04904,4727.85864059,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985493 UTC
2024-10-31,1846935299,28.391315,4051.912316945,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985726 UTC
2024-10-31,20286492220,13.359318,2355.061737192,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985750 UTC
2024-10-31,20740837124,6.157699,1233.054776857,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985842 UTC
2024-10-31,20740837112,4.006454,639.89847978,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985794 UTC
2024-10-31,20286553840,17.823805,3216.291971656,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985772 UTC
2024-10-31,20740837115,1.96511,325.8345294,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985819 UTC
2024-10-31,1846934876,4.012075,874.49419175,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985704 UTC
2024-11-01,1846935299,21.804155,3127.73224826,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985889 UTC
2024-11-01,14989780057,0.252436,10.44832604,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985913 UTC
2024-11-01,18863099651,0.0,0.1587456,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985982 UTC
2024-11-01,20740837124,0.009776,0.55117088,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986096 UTC
2024-11-01,20286492220,44.127058,3603.128027817,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986005 UTC
2024-11-01,20740837112,5.726694,1393.589378733,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986051 UTC
2024-11-01,18856235667,2.0,214.98,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985961 UTC
2024-11-01,1846934876,9.850606,1358.4986321,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985864 UTC
2024-11-01,20286553840,13.164624,1470.60968466,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986027 UTC
2024-11-01,14989785082,0.006926,0.53752686,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.985938 UTC
2024-11-01,20740837115,1.497194,395.865768346,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986074 UTC
2024-11-02,20286492220,31.338534,3057.900711197,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986285 UTC
2024-11-02,18863099651,0.251341,21.81627994,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986261 UTC
2024-11-02,14989780057,3.03959,636.578611233,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986168 UTC
2024-11-02,20740837124,8.012788,1286.488779725,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986379 UTC
2024-11-02,1846934876,28.789039,3333.892875884,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986122 UTC
2024-11-02,20286553840,44.058625,3886.632773574,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986310 UTC
2024-11-02,1846935299,43.304073,6264.528361454,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986145 UTC
2024-11-02,20740837112,10.800076,1723.151888483,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986333 UTC
2024-11-02,14989785082,0.026578,7.47110804,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986193 UTC
2024-11-02,18856235667,0.0,0.30890928,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986237 UTC
2024-11-02,20740837115,0.153639,15.730244278,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986355 UTC
2024-11-03,20286553840,33.728062,3465.959929943,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986560 UTC
2024-11-03,1846934876,29.094507,4313.71288015,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986401 UTC
2024-11-03,14989785082,4.0,356.18,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986469 UTC
2024-11-03,20740837115,6.379625,1088.34480234,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986606 UTC
2024-11-03,20740837124,15.818769,1879.754685795,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986629 UTC
2024-11-03,14989780057,2.0,160.74,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986446 UTC
2024-11-03,18856235667,6.225208,1060.48641678,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986491 UTC
2024-11-03,20740837112,6.381694,1246.01138716,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986583 UTC
2024-11-03,20286492220,45.24405,3712.282430497,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986537 UTC
2024-11-03,1846935299,43.721943,6090.184066789,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986422 UTC
2024-11-03,18863099651,1.075666,112.977697278,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986514 UTC
2024-11-04,20286553840,27.962909,2469.232514709,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986816 UTC
2024-11-04,18863099651,10.513838,1394.90640962,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986769 UTC
2024-11-04,21879060196,5.0,446.67,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986907 UTC
2024-11-04,20740837124,4.045986,403.3988661,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986884 UTC
2024-11-04,20740837115,11.32979,1532.12128961,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986861 UTC
2024-11-04,20740837112,19.869296,2683.022715145,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986839 UTC
2024-11-04,1846934876,32.998131,3775.989550046,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986651 UTC
2024-11-04,1846935299,44.622703,6177.023747614,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986676 UTC
2024-11-04,14989780057,0.006068,0.83298484,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986700 UTC
2024-11-04,18856235667,0.506066,63.57837038,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986746 UTC
2024-11-04,21879437938,0.048066,3.57899436,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986929 UTC
2024-11-04,20286492220,39.258207,4009.054293738,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986792 UTC
2024-11-04,14989785082,3.106032,457.849419662,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986722 UTC
2024-11-05,1846935299,33.010092,5447.845511382,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986978 UTC
2024-11-05,21879060196,0.886272,70.25478144,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987170 UTC
2024-11-05,20740837124,6.285385,475.588867169,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987145 UTC
2024-11-05,1846934876,29.736664,4382.269701727,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.986952 UTC
2024-11-05,21879060460,3.4476,385.52705904,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987194 UTC
2024-11-05,20740837112,12.771361,1827.777422464,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987095 UTC
2024-11-05,20286553840,41.688693,3880.486289819,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987072 UTC
2024-11-05,18863099651,4.065468,376.21821052,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987023 UTC
2024-11-05,21879437938,2.823932,423.18148344,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987221 UTC
2024-11-05,14989780057,2.0,186.24,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987001 UTC
2024-11-05,20740837115,20.516975,1772.91956723,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987121 UTC
2024-11-05,20286492220,35.685541,3121.5620589,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987049 UTC
2024-11-06,1846935299,48.425825,6176.273718212,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987272 UTC
2024-11-06,1846934876,26.843675,3057.616221339,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987247 UTC
2024-11-06,20286553840,10.644559,916.100403797,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987402 UTC
2024-11-06,21879060460,7.377296,553.771855249,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987478 UTC
2024-11-06,20740837112,7.051012,1102.01566104,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987428 UTC
2024-11-06,21879437938,8.841491,1170.581822819,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987515 UTC
2024-11-06,20286492220,5.00557,521.321638193,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987378 UTC
2024-11-06,18856235667,1.0,63.18,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987324 UTC
2024-11-06,14989785082,2.172155,158.47101617,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987299 UTC
2024-11-06,18863099651,4.0,575.580804833,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987350 UTC
2024-11-06,20740837115,65.866886,6466.663220051,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987454 UTC
2024-11-07,20286553840,18.279029,1873.30602871,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987738 UTC
2024-11-07,14989785082,0.016663,1.72328746,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987662 UTC
2024-11-07,21879437938,5.1539,602.13916914,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987886 UTC
2024-11-07,20740837124,2.219324,244.8957588,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987813 UTC
2024-11-07,21879060460,2.106639,200.67868758,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987863 UTC
2024-11-07,20740837112,59.159602,5576.370753851,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987765 UTC
2024-11-07,21879060196,2.536014,347.81583024,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987838 UTC
2024-11-07,1846935299,42.787018,5829.934538088,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987586 UTC
2024-11-07,20740837115,32.229187,3020.230860148,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987789 UTC
2024-11-07,1846934876,7.186106,885.40751621,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987557 UTC
2024-11-07,20286492220,33.587587,2828.318215086,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987714 UTC
2024-11-07,18863099651,3.0,323.77,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987690 UTC
2024-11-07,14989780057,4.090672,418.04960688,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987627 UTC
2024-11-08,18863099651,2.534979,245.58930633,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988010 UTC
2024-11-08,1846934876,39.148692,4697.663093149,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987909 UTC
2024-11-08,21879060460,0.315842,66.88632492,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988163 UTC
2024-11-08,20740837115,40.613717,4233.64042801,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988112 UTC
2024-11-08,14989780057,1.689253,195.33284351,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987959 UTC
2024-11-08,20286492220,52.191008,5529.919623807,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988034 UTC
2024-11-08,21879437938,1.000881,193.20111302,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988188 UTC
2024-11-08,20286553840,17.871033,2386.008493679,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988058 UTC
2024-11-08,20740837124,9.128983,957.817476513,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988137 UTC
2024-11-08,18856235667,0.015575,1.975833494,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987984 UTC
2024-11-08,20740837112,21.901954,2535.336836408,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988086 UTC
2024-11-08,1846935299,25.085061,3147.75208265,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.987935 UTC
2024-11-09,21879437938,2.924786,488.31133048,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988502 UTC
2024-11-09,1846935299,49.268848,5970.726465971,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988238 UTC
2024-11-09,18863099651,0.493597,99.079921057,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988316 UTC
2024-11-09,20740837124,8.113386,723.92502455,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988450 UTC
2024-11-09,1846934876,28.505336,3846.908400511,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988213 UTC
2024-11-09,21879060460,2.0,202.31,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988476 UTC
2024-11-09,14989780057,1.020039,215.741671349,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988267 UTC
2024-11-09,20286492220,52.002388,5826.5717059,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988343 UTC
2024-11-09,20740837112,53.551824,5534.889456159,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988395 UTC
2024-11-09,20286553840,45.174368,4489.819867545,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988370 UTC
2024-11-09,18856235667,2.951934,458.05111812,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988291 UTC
2024-11-09,20740837115,46.155615,3928.028620825,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988424 UTC
2024-11-10,14989780057,1.021809,205.776636978,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988573 UTC
2024-11-10,21879437938,6.504208,1190.337163154,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988855 UTC
2024-11-10,1846935299,85.061996,12878.861607182,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988549 UTC
2024-11-10,18856235667,2.017592,183.29247816,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988624 UTC
2024-11-10,21879060460,1.044923,227.32458947,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988827 UTC
2024-11-10,14989785082,4.0,689.991470343,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988599 UTC
2024-11-10,20740837124,13.452079,1202.435511965,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988777 UTC
2024-11-10,1846934876,57.119108,7441.116272571,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988526 UTC
2024-11-10,18863099651,5.232959,470.888980478,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988647 UTC
2024-11-10,21879060196,6.974328,1014.96258346,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988802 UTC
2024-11-10,20286492220,52.255671,5405.794940833,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988677 UTC
2024-11-10,20740837115,54.519606,6382.700013132,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988753 UTC
2024-11-10,20286553840,85.069294,8664.734775042,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988701 UTC
2024-11-10,20740837112,51.024669,5422.275326323,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988726 UTC
2024-11-11,21879060460,0.0,0.165156277,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989177 UTC
2024-11-11,1846935299,30.149528,4264.537342309,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988905 UTC
2024-11-11,20286492220,68.853509,6651.656924482,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989027 UTC
2024-11-11,14989785082,7.219497,653.498384662,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988954 UTC
2024-11-11,20740837115,38.951553,3234.689320372,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989106 UTC
2024-11-11,18856235667,0.012738,1.11978176,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988979 UTC
2024-11-11,1846934876,27.039286,3295.453857413,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988881 UTC
2024-11-11,20740837124,25.926334,2793.035655471,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989130 UTC
2024-11-11,18863099651,1.158503,171.088772462,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989004 UTC
2024-11-11,20286553840,65.034584,5723.318232743,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989054 UTC
2024-11-11,20740837112,28.539342,3224.456608527,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989081 UTC
2024-11-11,14989780057,1.059803,93.258547715,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.988930 UTC
2024-11-11,21879437938,0.0,0.041062552,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989200 UTC
2024-11-11,21879060196,1.21455,236.02967642,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989155 UTC
2024-11-12,20286492220,35.73589,3315.834958627,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989347 UTC
2024-11-12,20286553840,51.488453,4523.678095523,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989371 UTC
2024-11-12,21879060460,0.360324,29.993561298,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989495 UTC
2024-11-12,18863099651,4.0,375.72,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989323 UTC
2024-11-12,1846935299,58.16125,6693.490186253,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989251 UTC
2024-11-12,14989780057,2.0,408.06,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989274 UTC
2024-11-12,20740837124,3.69415,184.08519086,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989447 UTC
2024-11-12,18856235667,3.0,567.26,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989298 UTC
2024-11-12,21879437938,0.906322,155.59339102,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989520 UTC
2024-11-12,1846934876,18.885291,1326.558414717,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989226 UTC
2024-11-12,20740837115,35.695216,3456.675157632,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989422 UTC
2024-11-12,21879060196,3.003094,138.042998408,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989472 UTC
2024-11-12,20740837112,53.273733,8212.560974249,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989398 UTC
2024-11-13,20740837115,37.34655,4543.662643239,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989770 UTC
2024-11-13,21879060460,0.988449,73.734169528,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989801 UTC
2024-11-13,21879437938,0.032288,3.928931941,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989827 UTC
2024-11-13,18863099651,2.076142,225.312865302,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989669 UTC
2024-11-13,1846934876,40.557483,3830.681472407,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989544 UTC
2024-11-13,20286553840,45.777488,4686.474659378,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989718 UTC
2024-11-13,18856235667,0.625784,70.220558139,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989643 UTC
2024-11-13,20740837112,37.420775,3809.664005189,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989743 UTC
2024-11-13,1846935299,54.131284,7144.799550181,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989568 UTC
2024-11-13,14989780057,0.486017,23.94898003,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989592 UTC
2024-11-13,14989785082,2.0,158.359107859,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989617 UTC
2024-11-13,20286492220,50.261459,4334.665522253,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989694 UTC
2024-11-14,1846935299,48.39567,5829.500225713,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989878 UTC
2024-11-14,1846934876,16.657898,1600.632076378,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989852 UTC
2024-11-14,21879437938,5.0,662.13,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990058 UTC
2024-11-14,20286492220,46.43196,5124.088246788,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989930 UTC
2024-11-14,20286553840,27.342274,3144.784321897,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989956 UTC
2024-11-14,21879060460,0.011603,1.37541915,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990031 UTC
2024-11-14,20740837115,65.079963,7869.130248331,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990004 UTC
2024-11-14,18863099651,11.307143,1491.917871271,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989904 UTC
2024-11-14,20740837112,36.105511,3151.932296592,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.989980 UTC
2024-11-15,21879437938,0.0,0.0652636,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990374 UTC
2024-11-15,1846935299,38.312762,4861.755164269,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990108 UTC
2024-11-15,20740837112,36.934731,3925.628040143,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990282 UTC
2024-11-15,14989780057,3.006132,466.39079724,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990134 UTC
2024-11-15,1846934876,2.34435,236.962750031,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990083 UTC
2024-11-15,21879060460,4.0,358.210726585,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990353 UTC
2024-11-15,14989785082,0.01046,0.6602352,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990160 UTC
2024-11-15,20286492220,39.82972,3577.88806663,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990234 UTC
2024-11-15,18863099651,3.261748,352.13046589,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990210 UTC
2024-11-15,20286553840,32.701877,2580.22988943,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990258 UTC
2024-11-15,21879060196,2.0,635.46,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990330 UTC
2024-11-15,20740837115,16.30734,1809.979987714,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990307 UTC
2024-11-15,18856235667,1.977424,156.75040048,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990185 UTC
2024-11-16,14989780057,0.016356,0.84625944,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990454 UTC
2024-11-16,21879060196,0.678936,106.53068604,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990624 UTC
2024-11-16,18856235667,0.128067,7.36257183,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990478 UTC
2024-11-16,18863099651,3.016356,431.771925024,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990502 UTC
2024-11-16,20286492220,48.1834,5215.98852044,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990526 UTC
2024-11-16,21879437938,3.217947,482.273415733,PURCHASE,customers/3999681998/conversionActions/6649885343,2025-08-13 14:32:56.990674 UTC
